,danceability,energy,loudness,acousticness,instrumentalness,valence,tempo,genre,like
0,0.33932853717026384,0.895309452940573,0.779567825284528,0.041698622608857164,0.0342,0.6157928253024836,0.2509490973890138,5,1
0,0.43525179856115115,0.6674535563994665,0.7126268840356814,0.03617092719653279,0.732,0.67841222670346,0.42528719440472756,10,1
0,0.6666666666666667,0.7002976495945809,0.8378575822823747,0.08732723564877104,0.000687,0.8673317766928466,0.273741521514048,7,1
0,0.6342925659472423,0.7639330801601151,0.6811750230698248,0.508537626067888,0.866,0.6985777966461473,0.19442585770934734,10,1
0,0.7326139088729018,0.6212665503438367,0.795409104890803,0.1256190893232362,0.0,0.8779452345574188,0.2013847313297224,11,1
0,0.3621103117505996,0.3851996305039516,0.36158105198400503,0.6803987016147002,0.725,0.4088303969433241,0.25970403656930346,10,1
0,0.8201438848920864,0.521707892846146,0.6030836665641341,0.45326067194464426,0.863,0.65930800254723,0.7469731012769676,10,1
0,0.6822541966426858,0.7331417427896953,0.7822977545370655,0.4653210982988065,0.0,0.7442156654638081,0.4456707776611705,9,1
0,0.5263788968824942,0.5155496253720622,0.7634958474315596,0.02551755058368946,0.000841,0.6062407132243685,0.7695190065996607,9,1
0,0.6894484412470024,0.9261007903109927,0.910335281451861,0.04270365813837068,0.0469,0.547866694969221,0.38117441557435366,7,1
0,0.7206235011990408,0.373909473468131,0.5379114118732699,0.6140663566668076,0.675,0.17851836128210571,0.23443938102650436,10,1
0,0.432853717026379,0.6746382017858977,0.6919793909566287,0.16079533285620948,0.00324,0.5775843769900233,0.2488290356888792,10,1
0,0.407673860911271,0.21892640870368474,0.6356121193478931,0.6592929554949162,3.82e-05,0.2390150711101677,0.11359586411883615,11,1
0,0.8788968824940049,0.5986862362721955,0.8386650261458014,0.06994012098818711,1.65e-06,0.8758225429845043,0.43742296287426846,11,1
0,0.5839328537170264,0.4365185261213179,0.5603660412180869,0.39295854017383297,0.806,0.9246444491615369,0.5867288363608192,10,1
0,0.5335731414868106,0.2394539669506313,0.5178791141187328,0.9437180103472427,0.836,0.06463595839524516,0.31161385294801275,10,1
0,0.748201438848921,0.6325567073796573,0.7808751153491233,0.2502434949829129,0.0,0.7028231797919762,0.6056333068032147,7,1
0,0.709832134292566,0.8604126039207638,0.6328821900953554,0.2030068250957774,0.0,0.748461048609637,0.2587883953034647,7,1
0,0.8021582733812951,0.41496458996202407,0.6495309135650571,0.09546802343783056,0.538,0.6911483761409468,0.38837980799707,5,1
0,0.7721822541966428,0.7023504054192755,0.8584666256536451,0.037276466278997666,1.94e-05,0.6762895351305456,0.3317931777682301,11,1
0,0.23621103117505998,0.782407882582367,0.6634881574900031,0.6221066409029159,0.257,0.7144979834430057,0.23509441670129677,10,1
0,0.7146282973621103,0.4508878168941805,0.7406567210089203,0.8763806298698368,0.00381,0.7718106559116961,0.28946942110341817,10,1
0,0.841726618705036,0.46320435184234837,0.4374038757305445,0.7417058689150249,0.000118,0.7452770112502654,0.27165667678567657,7,1
0,0.25299760191846526,0.5165760032844094,0.6823669640110737,0.4150693218231304,0.933,0.21354277223519422,0.45086175929904143,6,1
0,0.7242206235011991,0.32464333367545933,0.5677868348200554,0.7055245898525381,0.000279,0.8715771598386755,0.6557822745937725,8,1
0,0.6942446043165468,0.7629067022477678,0.8054829283297448,0.19195143427112862,0.082,0.655062619401401,0.2824471569338696,10,1
0,0.9388489208633095,0.4129118341373294,0.8373192863734236,0.4361750679429144,1.49e-06,0.5064742092973892,0.30086563316593534,7,1
0,0.39688249400479625,0.9466283485579392,1.0,0.17486583026939875,0.455,0.929951178093823,0.17959246920275823,7,1
0,0.684652278177458,0.7464846556502106,0.7379267917563828,0.021798919124489433,0.25,0.9267671407344513,0.2040119174232447,5,1
0,0.920863309352518,0.4478086831571385,0.7555367579206398,0.02923618204288949,0.0,0.6465718531097432,0.2827993266514999,7,1
0,0.7733812949640289,0.5165760032844094,0.6858274377114735,0.007034947195935797,1.48e-06,0.6646147314795161,0.1942849898222952,10,1
0,0.5599520383693046,0.5206815149337988,0.6464549369424794,0.37486790064258957,0.693,0.4958607514328168,0.5640843235171895,10,1
0,0.7134292565947242,0.3954634096274249,0.7587665333743464,0.3296413018144811,0.795,0.14773933347484608,0.3388577023038944,7,1
0,0.8621103117505995,0.5114441137226728,0.6117348508151339,0.0857191788015494,0.000163,0.7007004882190617,0.22109919212266788,5,1
0,0.8453237410071943,0.6797700913476344,0.7023992617656107,0.01627122371216506,2.2e-05,0.48736998514115903,0.3670031061369095,7,1
0,0.8633093525179856,0.48578466591398956,0.7170101507228546,0.674368488437619,0.0135,0.9755890469114837,0.8297048113426824,9,1
0,0.36690647482014394,0.5422354510930927,0.7430021531836359,0.7738670058594577,0.00728,0.3642538739121206,0.42054699000542345,10,1
0,0.7577937649880097,0.5689212768141231,0.7153568132882191,0.03094474244306248,0.876,0.6667374230524306,0.2754812399191418,10,1
0,0.6402877697841728,0.6633480447500771,0.7581513380498308,0.13265433802983087,0.754,0.9639142432604543,0.24394092000817041,7,1
0,0.5491606714628298,0.4283075028225393,0.6199246385727469,0.7407008333855114,0.00877,0.8015283379324984,0.24783591708516167,10,1
0,0.5323741007194245,0.6807964692599817,0.776453398954168,0.1025032721444252,0.000595,0.4947994056463596,0.20722370524803307,7,1
0,0.669064748201439,0.36877758390639437,0.6249231005844357,0.4763764891234552,0.00416,0.31967735088091703,0.27778442987244417,10,1
0,0.617505995203837,0.7649594580724625,0.8130959704706245,0.13265433802983087,0.0,0.6900870303544896,0.27967205955894264,7,1
0,0.9616306954436453,0.44062403777070724,0.7004383266687174,0.35677726111134617,0.00282,0.8492888983230736,0.3531417060509802,5,1
0,0.5983213429256595,0.7536693010366419,0.7369655490618272,0.22612264227458836,0.0,0.16578221184461897,0.28037639899420336,7,1
0,0.3357314148681056,0.2527968798111465,0.5812826822516151,0.7477360820921061,0.00734,0.05561451921035874,0.6402656768349806,6,1
0,0.2517985611510792,0.6510315098019093,0.8102891418025224,0.10752844979199282,0.000851,0.48843133092761626,0.2565133789275728,9,1
0,0.5695443645083933,0.6120291491327108,0.898492771454937,0.039688551549830114,4.06e-06,0.4555296115474422,0.7461349373490074,7,1
0,0.8117505995203839,0.5884224571487222,0.789180252230083,0.41406428629361686,0.00841,0.6985777966461473,0.30137275755932297,5,1
0,0.5743405275779376,0.6243456840808788,0.6259996924023379,0.6683382752605379,0.0165,0.5754616854171088,0.5384674982567601,7,1
0,0.0,0.323616955763112,0.7423869578591203,0.7899475743316741,0.404,0.035130545531734246,0.13202138374525457,6,1
0,0.5443645083932854,0.4601252181053064,0.7458089818517379,0.5366786208942665,9.21e-05,0.26873275313097006,0.5502792705860808,11,1
0,0.5347721822541966,0.3544082931335318,0.5196093509689327,0.16582051050377708,0.719,0.2517512205476545,0.24628637032758832,10,1
0,0.5095923261390888,0.5268397824078828,0.7971393417410029,0.23617299756972357,0.0,0.2177881553810231,0.6066123386182269,7,1
0,0.3189448441247003,0.3810941188545623,0.5184174100276839,0.5386886919532936,0.794,0.3865421354277224,0.24832895468984423,10,1
0,0.30215827338129503,0.04043928974648467,0.4538219009535528,0.9758791472916755,0.918,0.14137125875610274,0.11785007430781042,10,1
0,0.39688249400479625,0.7126141845427487,0.6877883728083667,0.010241010535083932,0.887,0.6667374230524306,0.4576022876944858,10,1
0,0.22062350119904078,0.22816380991481067,0.4676637957551524,0.9678388630555673,0.154,0.11802165145404372,0.3451404100664192,10,1
0,0.7769784172661871,0.43754490403366525,0.7151261150415258,0.20200178956626386,0.823,0.9129696455105074,0.6643893024926573,8,1
0,0.8057553956834533,0.4467823052447912,0.62776837896032,0.12461405379372269,0.861,0.5669709191254511,0.29725237186304826,10,1
0,0.6247002398081536,0.6325567073796573,0.6988618886496464,0.7979878585677822,0.0515,0.6009339842920823,0.5984983483240245,7,1
0,0.5863309352517986,0.40470081083855075,0.6005844355582899,0.22813271333361543,0.0672,0.43218000424538316,0.5217464800636724,4,1
0,0.19424460431654678,0.7690649697218518,0.8055982774530914,0.512557768185942,0.0304,0.5510507323285927,0.1308733104657797,7,1
0,0.3597122302158273,0.20353074001847485,0.26145801291910187,0.9457280814062697,0.89,0.3748673317766929,0.34223148819879284,10,1
0,0.7182254196642687,0.34825002565944785,0.5166487234697017,0.817083533628539,0.911,0.48312460199533014,0.19817998689928656,10,1
0,0.41127098321342936,0.7218515857538746,0.8636573362042449,0.16180036838572298,3.85e-05,0.9352579070261091,0.0,7,1
0,0.6103117505995205,0.9343118136097713,0.8079821593355891,0.0317487708666733,0.0258,0.8588410104011887,0.4180465850102482,11,1
0,0.7002398081534772,0.376988607205173,0.47743002153183645,0.06883458190572224,0.831,0.8949267671407345,0.5653662212893638,5,1
0,0.81294964028777,0.44370317150774924,0.836165795139957,0.38391322040821124,0.00276,0.6104860963701975,0.2398557512836587,9,1
0,0.8093525179856116,0.1429744431899826,0.18079052599200263,0.26029385027804813,0.631,0.4947994056463596,0.3809278967720124,9,1
0,0.8105515587529978,0.4498614389818332,0.7647646877883729,0.7085396964410787,1.15e-05,0.7771173848439822,0.24020792100128902,8,1
0,0.3345323741007195,0.25587601354818845,0.4924638572746848,0.22511760674507486,0.913,0.3472723413288049,0.1436429844270552,10,1
0,0.3908872901678657,0.7567484347736838,0.8824207936019687,0.22813271333361543,0.0274,0.21460411802165144,0.394268085675849,6,1
0,0.6510791366906475,0.7002976495945809,0.5952399261765611,0.18793129215307455,0.326,0.2804075567819996,0.4511787120449087,11,1
0,0.577937649880096,0.44575592733244385,0.4732390033835744,0.7909526098611875,0.793,0.7633198896200383,0.26864210400276106,10,1
0,0.4460431654676259,0.8152519757774814,0.8500076899415565,0.006452026588817954,2e-05,0.8248779452345575,0.8274790987272587,6,1
0,0.8609112709832134,0.42214923534845533,0.5078437403875732,0.5648196157206452,0.363,0.09785608151135639,0.32457369855680845,8,1
0,0.5035971223021584,0.0,0.0,0.9989949644704864,0.929,0.47038845255784334,0.17623277009656496,10,1
0,0.17266187050359716,0.4703889972287797,0.6401876345739773,0.766831757152863,0.884,0.4396094247505838,0.8362129077244909,10,1
0,0.5791366906474821,0.5637893872523864,0.5790910489080283,0.26632406345512927,0.827,0.47569518149012946,0.4396909358558077,10,1
0,0.7769784172661871,0.49810120086215753,0.7187403875730545,0.41707939288215745,0.0376,0.8779452345574188,0.16343492255787911,9,1
0,0.6402877697841728,0.36467207225700504,0.7387342356198093,0.5256232300696179,0.737,0.5871364890681384,0.8875522091606387,7,1
0,0.7146282973621103,0.376988607205173,0.8180175330667487,0.22109746462702076,0.868,0.9012948418594778,0.25147735196545923,7,1
0,0.8729016786570745,0.7505901672995998,0.8609658566594894,0.00484396974159632,0.00308,0.8100191042241563,0.4661247948611396,4,1
0,0.5791366906474821,0.8870984296417943,0.8434327899107967,0.08793025696647915,0.0,0.7431543196773509,0.7762313614176946,9,1
0,0.7470023980815348,0.30822128707790214,0.6266533374346356,0.41205421523458985,8.82e-05,0.4491615368286988,0.2684308021721829,7,1
0,0.669064748201439,0.18300318177152833,0.3568132882190096,0.8010029651563227,0.956,0.986202504776056,0.2565908562654515,7,1
0,0.29256594724220625,0.54326182900544,0.5332589972316212,0.3346664794620487,0.854,0.12969645510507322,0.3413581072990696,9,1
0,0.8117505995203839,0.3636456943446577,0.5039218701937866,0.6200965698438888,9.19e-05,0.24113776268308215,0.2626904357748086,7,1
0,0.4760191846522782,0.32874884532484866,0.5453706551830206,0.5045174839498339,0.0258,0.35894714497983443,0.3973530924022906,9,1
0,0.7853717026378898,0.5945807246228062,0.8105967394647802,0.3276312307554541,0.103,0.9681596264062832,0.30834571796840343,10,1
0,0.44124700239808157,0.3872523863286463,0.6001614887726854,0.5095426615974015,0.911,0.6423264699639143,0.6220514590391402,10,1
0,0.3752997601918465,0.6263984399055734,0.7007459243309752,0.19999171850723682,0.0,0.6571853109743154,0.5324594828739866,10,1
0,0.3860911270983214,0.33285435697423793,0.5897031682559213,0.8703504166927557,0.0366,0.32710677138611766,0.20375131183219813,9,1
0,0.6510791366906475,0.7639330801601151,0.7271993232851431,0.05747768042221945,0.836,0.6805349182763745,0.24045443980363018,10,1
0,0.9376498800959234,0.421122857436108,0.6806751768686559,0.08622169656630616,1.16e-06,0.8471662067501592,0.27977066707987924,7,1
0,0.7925659472422063,0.3821204967669096,0.5924715472162413,0.36582258087696784,8.44e-06,0.7410316281044365,0.3322650851898547,5,1
0,0.7973621103117507,0.43138663655958126,0.6988234389418642,0.6381872093751322,0.0876,0.6900870303544896,0.6309261359234244,10,1
0,0.6247002398081536,0.016319408806322492,0.06021224238695799,0.8763806298698368,0.155,0.17108894077690512,0.3442952027441066,10,1
0,0.8501199040767387,0.5473673406548293,0.7901414949246386,0.054563077386630236,0.000109,0.5117809382296753,0.279059284250266,6,1
0,0.7122302158273381,0.8049881966540082,0.8465472162411566,0.17386079473988522,0.0276,0.34408830396943324,0.30347873247075235,7,1
0,0.3836930455635492,0.6715590680488558,0.8353968009843126,0.5959757171355643,7.43e-05,0.33984292082360434,0.15227818590335057,7,1
0,0.6942446043165468,0.6397413527660887,0.6685635189172563,0.35275711899329204,0.189,0.3387815750371471,0.902061601527008,7,1
0,0.8093525179856116,0.5904752129734169,0.9153721931713319,0.10350830767393872,0.0,0.3419656123965188,0.3387097910224896,11,1
0,0.39568345323741017,0.6695063122241611,0.7306982466933252,0.10350830767393872,0.00072,0.46720441519847167,0.8099340033949163,10,1
0,0.8081534772182255,0.8563070922713745,0.874461704091049,0.054864588045484296,0.819,0.7049458713648906,0.7403663973742227,6,1
0,0.539568345323741,0.5093913578979782,0.5878191325745925,0.5989908237241048,0.9,0.5839524517087668,0.25821083696655095,10,1
0,0.37290167865707435,0.5740531663758597,0.3845739772377731,0.26029385027804813,0.875,0.6614306941201444,0.5694654768025809,10,1
0,0.7170263788968826,0.47757364261521096,0.7406951707167027,0.5326584787762125,0.0342,0.5881978348545956,0.20553329060340758,5,1
0,0.7541966426858514,0.4929693113004208,0.659989234081821,0.210042073802372,0.0973,0.38760348121417965,0.2540481909041606,5,1
0,0.7589928057553957,0.5884224571487222,0.696708705013842,0.0714476742824574,0.0,0.5595414986202506,0.41325003345612327,7,1
0,0.5743405275779376,0.4498614389818332,0.47550753614272534,0.6261267830209699,0.857,0.2931437062194863,0.360016058939124,9,1
0,0.6223021582733814,0.6592425331006878,0.6875576745616734,0.1306442669708038,0.879,0.6030566758649968,0.2901948907217366,10,1
0,0.22901678657074342,0.5761059222005543,0.642571516456475,0.12662412485274974,0.00542,0.5765230312035661,0.921156243616924,10,1
0,0.748201438848921,0.4036744329262035,0.6907490003075978,0.09687507317914949,0.714,0.8577796646147314,0.7764497066426252,10,1
0,0.6894484412470024,0.6387149748537413,0.7550753614272532,0.045618261173959895,0.0,0.35682445340692,0.2887721250625101,7,1
